,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
4161,Brad Miller,C,33,CHI,82,37,1950,6.6,15.4,0.43,1.0,3.5,0.28,5.6,11.9,0.474,4.8,5.8,0.8270000000000001,2.2,8.4,10.6,4.1,1.2,0.8,2.8,5.0,19.0,106.0,105.0,12.9,0.53,0.22699999999999998,0.379,4.8,17.8,11.4,12.2,1.2,1.1,13.6,18.1,1.5,2.5,4.0,0.098,-1.3,0.5,-0.8,0.6,2010
4162,Mike Miller,SG,29,WAS,54,50,1805,6.3,12.6,0.501,2.4,5.0,0.48,3.9,7.6,0.515,2.0,2.5,0.8240000000000001,1.6,8.2,9.8,6.2,1.1,0.3,3.3,3.8,17.0,114.0,110.0,13.9,0.623,0.395,0.196,3.5,18.2,10.7,18.4,1.1,0.5,19.6,14.7,2.5,1.4,3.9,0.10400000000000001,1.4,0.7,2.0,1.8,2010
4163,Patty Mills,PG,21,POR,10,0,38,14.4,34.6,0.41700000000000004,2.9,5.8,0.5,11.5,28.8,0.4,5.8,10.1,0.5710000000000001,1.4,1.4,2.9,7.2,0.0,0.0,5.8,8.6,37.4,95.0,114.0,11.9,0.48,0.16699999999999998,0.292,3.2,3.3,3.3,27.1,0.0,0.0,12.9,38.9,0.0,0.0,0.0,-0.036000000000000004,-1.8,-6.7,-8.5,-0.1,2010
4164,Paul Millsap,PF,24,UTA,82,8,2277,8.7,16.1,0.5379999999999999,0.0,0.2,0.111,8.6,15.9,0.5429999999999999,4.1,5.9,0.693,4.2,8.4,12.6,2.9,1.4,2.2,2.6,6.4,21.4,113.0,103.0,16.7,0.573,0.013000000000000001,0.369,9.9,18.9,14.5,8.9,1.4,3.5,12.2,18.7,3.7,3.5,7.2,0.151,0.1,2.1,2.1,2.4,2010
4165,Nazr Mohammed,C,32,CHA,58,29,984,10.2,18.5,0.5529999999999999,0.0,0.0,0.0,10.2,18.5,0.5529999999999999,4.4,6.7,0.648,6.2,10.3,16.4,1.5,0.8,2.3,2.9,5.7,24.8,113.0,101.0,19.6,0.578,0.0,0.365,14.2,22.9,18.6,5.4,0.8,3.6,11.8,21.3,1.8,1.8,3.6,0.174,-1.0,0.3,-0.7,0.3,2010
4166,Jamario Moon,SF,29,CLE,61,2,1052,5.7,12.3,0.462,1.6,5.0,0.32,4.1,7.3,0.5579999999999999,1.8,2.2,0.8,1.3,8.2,9.5,2.4,1.7,1.5,1.1,3.4,14.8,114.0,103.0,12.6,0.555,0.405,0.182,3.1,17.8,10.8,6.9,1.7,2.2,7.9,12.8,1.2,1.7,2.9,0.131,-1.1,1.6,0.6,0.7,2010
4167,Mikki Moore,C,34,GSW,23,20,406,6.4,10.6,0.6,0.0,0.0,0.0,6.4,10.6,0.6,0.8,1.3,0.636,3.1,5.1,8.1,4.2,0.6,1.5,2.5,7.1,13.5,115.0,114.0,11.2,0.606,0.0,0.122,7.0,12.0,9.5,12.5,0.6,2.3,18.1,12.2,0.5,0.1,0.6,0.071,-1.5,-0.4,-1.9,0.0,2010
4168,Randolph Morris,PF,24,ATL,28,0,124,9.9,17.6,0.561,0.0,0.0,0.0,9.9,17.6,0.561,6.9,11.6,0.593,4.3,12.0,16.3,0.9,2.1,1.3,5.2,14.6,26.6,102.0,101.0,14.6,0.586,0.0,0.659,9.3,26.6,17.9,2.6,2.1,1.8,18.5,24.1,0.1,0.2,0.3,0.10800000000000001,-4.5,-2.1,-6.6,-0.1,2010
4169,Adam Morrison,SF,25,LAL,31,0,241,6.9,18.2,0.376,1.1,4.5,0.23800000000000002,5.8,13.7,0.42200000000000004,1.1,1.7,0.625,2.1,4.7,6.9,3.9,0.6,0.4,2.1,3.6,15.9,92.0,108.0,7.4,0.418,0.247,0.094,4.7,10.1,7.4,11.3,0.6,0.6,10.2,18.3,-0.2,0.2,0.0,0.009000000000000001,-4.4,-1.8,-6.2,-0.3,2010
4170,Anthony Morrow,SG,24,GSW,69,37,2018,7.8,16.7,0.46799999999999997,3.3,7.3,0.456,4.5,9.4,0.47700000000000004,2.4,2.7,0.8859999999999999,1.4,4.7,6.1,2.5,1.5,0.4,2.0,3.7,21.3,113.0,114.0,14.0,0.597,0.43700000000000006,0.162,3.3,11.1,7.1,7.6,1.5,0.6,10.0,17.8,3.0,0.6,3.5,0.084,1.4,-1.9,-0.5,0.7,2010
4171,Byron Mullens,PF,20,OKC,13,0,54,6.7,18.1,0.368,0.0,0.0,0.0,6.7,18.1,0.368,0.0,0.0,0.0,2.9,6.7,9.5,1.0,1.9,0.0,3.8,12.4,13.4,72.0,105.0,0.7,0.368,0.0,0.0,6.6,14.5,10.6,2.9,1.9,0.0,17.4,19.1,-0.2,0.1,-0.1,-0.077,-8.9,-1.6,-10.5,-0.1,2010
4172,Troy Murphy,PF,29,IND,72,69,2344,8.1,17.2,0.47200000000000003,2.7,7.0,0.384,5.4,10.1,0.5329999999999999,3.2,4.1,0.7979999999999999,2.7,12.8,15.6,3.2,1.5,0.7,2.1,3.7,22.2,115.0,103.0,18.0,0.585,0.41,0.237,6.0,28.5,17.2,10.6,1.5,1.0,10.0,18.8,4.1,3.7,7.8,0.159,1.4,1.1,2.6,2.7,2010
4173,Ronald Murray,SG,30,TOT,75,2,1673,8.4,21.4,0.392,2.2,6.9,0.312,6.2,14.5,0.431,4.4,6.1,0.727,0.9,4.9,5.7,4.2,1.4,0.5,2.9,4.0,23.4,98.0,106.0,11.7,0.485,0.324,0.284,2.0,10.6,6.4,14.0,1.4,0.8,10.6,23.6,-0.2,2.0,1.8,0.051,-1.7,-1.3,-3.0,-0.4,2010
4174,Eduardo Najera,PF,33,TOT,46,5,685,4.7,11.1,0.425,1.4,4.9,0.297,3.3,6.2,0.524,1.1,1.8,0.583,2.6,6.2,8.7,2.2,2.0,1.1,1.9,7.1,11.9,100.0,107.0,8.4,0.501,0.43799999999999994,0.16399999999999998,5.7,13.7,9.6,6.5,2.0,1.5,13.8,12.2,0.1,0.8,0.8,0.057999999999999996,-2.1,0.9,-1.3,0.1,2010
4175,Steve Nash*,PG,35,PHO,81,81,2660,9.4,18.6,0.507,2.3,5.5,0.426,7.1,13.1,0.54,4.0,4.3,0.938,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,121.0,114.0,21.6,0.615,0.295,0.228,1.5,9.4,5.7,50.9,0.8,0.3,21.4,22.9,9.1,0.8,9.9,0.17800000000000002,4.9,-3.1,1.8,2.6,2010
4176,Jameer Nelson,PG,27,ORL,65,64,1860,8.9,19.8,0.449,2.4,6.3,0.381,6.5,13.5,0.48100000000000004,2.7,3.3,0.845,0.7,4.7,5.4,9.9,1.3,0.1,3.9,4.1,22.9,110.0,106.0,15.5,0.54,0.32,0.16399999999999998,1.7,10.1,6.0,32.1,1.3,0.1,15.5,22.3,2.8,2.2,5.0,0.13,1.6,-0.6,1.0,1.4,2010
4177,Rasho Nesterovic,C,33,TOR,42,8,413,10.1,18.6,0.544,0.0,0.0,0.0,10.1,18.6,0.544,0.1,0.6,0.2,4.6,6.5,11.1,3.1,1.2,2.1,2.0,6.7,20.4,111.0,112.0,16.0,0.539,0.0,0.034,10.9,14.5,12.7,9.9,1.2,3.2,9.6,18.5,0.6,0.2,0.8,0.08900000000000001,0.0,-0.4,-0.4,0.2,2010
4178,Joakim Noah,C,24,CHI,64,54,1925,7.0,13.9,0.504,0.0,0.0,0.0,7.0,13.9,0.504,4.4,5.9,0.7440000000000001,5.9,13.0,18.9,3.5,0.9,2.7,3.1,5.3,18.4,112.0,101.0,17.9,0.557,0.0,0.42100000000000004,12.9,27.6,20.3,10.8,0.9,4.0,16.0,17.1,2.7,3.5,6.2,0.154,-0.7,3.3,2.5,2.2,2010
4179,Andres Nocioni,SF,30,SAC,75,28,1477,8.1,20.3,0.39899999999999997,3.3,8.6,0.386,4.8,11.7,0.408,2.5,3.4,0.7170000000000001,1.1,6.6,7.7,2.6,1.1,0.9,2.3,5.5,22.0,101.0,111.0,11.1,0.504,0.424,0.16899999999999998,2.5,14.9,8.6,8.0,1.1,1.3,9.6,20.9,0.4,1.0,1.3,0.044000000000000004,-1.5,-1.9,-3.4,-0.5,2010
4180,Steve Novak,SF,26,LAC,54,0,362,6.0,15.5,0.389,3.2,10.2,0.31,2.9,5.3,0.541,1.0,1.3,0.778,0.1,4.6,4.7,0.9,1.0,0.3,0.3,3.0,16.2,107.0,113.0,8.3,0.505,0.657,0.083,0.3,10.3,5.3,2.6,1.0,0.4,1.8,14.2,0.2,0.1,0.3,0.043,-2.2,-3.2,-5.4,-0.3,2010
4181,Dirk Nowitzki,PF,31,DAL,81,80,3039,12.3,25.5,0.48100000000000004,0.9,2.1,0.42100000000000004,11.4,23.5,0.48700000000000004,9.2,10.0,0.915,1.4,9.2,10.6,3.7,1.2,1.3,2.5,3.6,34.6,116.0,105.0,22.9,0.578,0.081,0.392,3.1,20.1,11.7,13.0,1.2,2.0,7.8,28.8,8.4,3.9,12.3,0.19399999999999998,2.3,0.3,2.6,3.5,2010
4182,Patrick O'Bryant,C,23,TOR,11,0,51,8.1,15.2,0.5329999999999999,0.0,1.0,0.0,8.1,14.2,0.5710000000000001,3.0,6.1,0.5,2.0,9.1,11.1,1.0,2.0,4.0,5.1,12.1,19.2,87.0,106.0,9.9,0.539,0.067,0.4,4.8,20.3,12.7,3.0,2.0,6.0,22.1,20.3,-0.1,0.1,0.0,-0.009000000000000001,-6.0,0.8,-5.2,0.0,2010
4183,Jermaine O'Neal,C,31,MIA,70,70,1991,10.6,20.0,0.529,0.0,0.1,0.0,10.6,20.0,0.53,4.4,6.1,0.72,3.3,9.7,13.1,2.5,0.7,2.6,3.4,5.7,25.6,108.0,103.0,17.9,0.563,0.003,0.302,7.4,21.2,14.3,8.4,0.7,3.9,12.9,22.9,2.4,3.2,5.6,0.135,-1.4,1.5,0.0,1.0,2010
4184,Shaquille O'Neal*,C,37,CLE,53,53,1240,11.1,19.6,0.5660000000000001,0.0,0.0,0.0,11.1,19.6,0.5670000000000001,4.7,9.6,0.496,3.9,11.1,15.0,3.4,0.6,2.6,4.4,7.2,27.0,104.0,102.0,17.9,0.565,0.002,0.488,9.4,24.0,17.0,11.3,0.6,3.9,15.7,25.1,0.9,2.1,3.1,0.11900000000000001,-1.9,1.4,-0.5,0.5,2010
4185,Fabricio Oberto,C,34,WAS,57,20,650,2.8,4.5,0.625,0.0,0.0,0.0,2.8,4.5,0.625,1.0,1.4,0.765,2.7,5.7,8.5,4.1,0.9,0.7,2.9,9.8,6.7,106.0,111.0,5.7,0.654,0.0,0.304,5.9,12.8,9.3,11.1,0.9,1.1,36.2,6.9,0.2,0.4,0.6,0.047,-2.9,0.9,-2.1,0.0,2010
4186,Greg Oden,C,22,POR,21,21,502,10.0,16.6,0.605,0.0,0.0,0.0,10.0,16.6,0.605,5.3,7.0,0.7659999999999999,7.0,12.4,19.4,2.1,0.9,5.2,4.3,9.2,25.4,118.0,100.0,23.1,0.647,0.0,0.42100000000000004,15.6,28.3,21.9,6.7,0.9,7.7,17.8,20.7,1.3,1.0,2.2,0.214,0.6,3.6,4.1,0.8,2010
4187,Lamar Odom,PF,30,LAL,82,38,2585,6.8,14.8,0.46299999999999997,1.2,3.6,0.319,5.7,11.1,0.51,2.8,4.0,0.693,3.7,12.4,16.0,5.3,1.5,1.2,3.0,4.5,17.6,109.0,100.0,15.9,0.5329999999999999,0.24600000000000002,0.273,8.0,26.5,17.3,15.6,1.5,1.7,15.3,17.0,2.8,4.9,7.7,0.14300000000000002,0.0,3.1,3.1,3.3,2010
4188,Emeka Okafor,C,27,NOH,82,82,2370,7.6,14.3,0.53,0.0,0.0,0.0,7.6,14.3,0.53,3.4,6.0,0.562,5.5,10.7,16.2,1.2,1.2,2.8,2.4,4.8,18.6,110.0,106.0,16.5,0.547,0.0,0.418,12.2,24.7,18.4,3.5,1.2,4.1,12.5,17.1,2.6,2.8,5.5,0.111,-2.1,1.2,-0.9,0.7,2010
4189,Mehmet Okur,C,30,UTA,73,73,2149,8.5,18.5,0.45799999999999996,2.0,5.1,0.385,6.5,13.4,0.486,4.7,5.7,0.82,3.1,9.1,12.3,2.8,0.9,1.9,3.0,5.3,23.5,109.0,104.0,15.6,0.561,0.275,0.308,7.5,20.6,14.2,8.5,0.9,3.0,12.6,21.0,2.6,3.0,5.6,0.126,0.1,0.8,0.8,1.5,2010
4190,Kevin Ollie,PG,37,OKC,25,0,263,3.5,8.8,0.4,0.0,0.2,0.0,3.5,8.6,0.409,1.6,1.6,1.0,0.6,4.3,4.9,3.9,1.8,0.0,1.2,3.1,8.6,102.0,108.0,7.0,0.45299999999999996,0.022000000000000002,0.17800000000000002,1.3,9.3,5.5,10.8,1.8,0.0,11.0,9.3,0.0,0.3,0.3,0.059000000000000004,-4.0,0.4,-3.5,-0.1,2010
4191,Travis Outlaw,SF,25,TOT,34,6,730,7.9,20.3,0.391,2.9,7.6,0.381,5.1,12.7,0.39799999999999996,3.5,4.3,0.831,2.4,6.4,8.7,2.5,1.3,1.2,2.3,3.1,22.3,103.0,110.0,13.3,0.503,0.374,0.21,5.3,14.3,9.8,7.6,1.3,1.8,9.4,21.4,0.4,0.6,0.9,0.062,-1.2,-1.4,-2.5,-0.1,2010
4192,Zaza Pachulia,C,25,ATL,78,1,1089,5.9,12.0,0.488,0.0,0.2,0.0,5.9,11.8,0.496,4.5,7.0,0.65,5.7,8.6,14.3,2.1,1.8,1.5,2.8,9.1,16.3,110.0,104.0,13.1,0.539,0.016,0.581,12.4,19.0,15.7,5.6,1.8,2.2,15.8,15.5,1.2,1.5,2.7,0.121,-1.7,0.8,-0.9,0.3,2010
4193,Jannero Pargo,PG,30,CHI,63,5,829,8.2,23.7,0.34600000000000003,2.4,8.6,0.275,5.8,15.1,0.387,2.6,2.8,0.9329999999999999,0.6,4.3,4.9,5.5,1.8,0.1,3.1,4.2,21.4,89.0,107.0,8.9,0.429,0.36200000000000004,0.11800000000000001,1.2,9.1,5.2,17.5,1.8,0.2,11.1,24.4,-1.1,0.9,-0.3,-0.015,-3.2,-2.4,-5.6,-0.8,2010
4194,Anthony Parker,SG,34,CLE,81,81,2289,4.7,10.9,0.434,2.5,6.0,0.414,2.2,4.9,0.45799999999999996,1.7,2.2,0.789,0.7,4.6,5.3,3.6,1.4,0.4,1.6,3.5,13.7,113.0,107.0,9.9,0.5760000000000001,0.5489999999999999,0.2,1.6,10.0,6.0,9.9,1.4,0.6,12.1,12.0,2.3,2.6,4.9,0.10300000000000001,0.2,0.6,0.8,1.6,2010
4195,Tony Parker,PG,27,SAS,56,50,1728,10.6,21.7,0.48700000000000004,0.3,1.0,0.294,10.3,20.7,0.49700000000000005,5.6,7.5,0.7559999999999999,0.2,3.9,4.1,9.6,0.9,0.2,4.5,2.9,27.1,106.0,108.0,16.4,0.542,0.047,0.344,0.5,8.5,4.6,30.9,0.9,0.3,15.3,25.8,2.0,1.6,3.6,0.10099999999999999,-0.1,-1.6,-1.7,0.1,2010
4196,Chris Paul,PG,24,NOH,45,45,1712,9.5,19.3,0.493,1.6,3.8,0.409,7.9,15.4,0.514,4.9,5.8,0.847,0.6,5.2,5.8,14.5,2.9,0.2,3.4,3.6,25.5,122.0,109.0,23.7,0.584,0.19899999999999998,0.298,1.3,11.9,6.5,45.4,2.9,0.4,13.5,22.2,5.7,1.5,7.3,0.204,5.2,-0.4,4.9,3.0,2010
4197,Sasha Pavlovic,SF,26,MIN,71,0,877,6.2,17.1,0.363,2.0,6.7,0.297,4.2,10.4,0.40700000000000003,0.6,1.5,0.385,0.7,6.0,6.7,3.3,1.3,0.3,3.0,4.8,15.0,83.0,113.0,5.4,0.42200000000000004,0.39299999999999996,0.087,1.5,13.6,7.5,10.0,1.3,0.5,14.5,18.1,-1.5,0.3,-1.2,-0.063,-5.0,-2.0,-7.0,-1.1,2010
4198,Oleksiy Pecherov,C,24,MIN,44,5,447,8.6,21.0,0.41,1.6,5.8,0.26899999999999996,7.0,15.2,0.46299999999999997,3.2,3.6,0.9059999999999999,3.6,10.3,13.9,1.2,1.0,1.6,3.6,6.1,22.0,95.0,109.0,12.0,0.48700000000000004,0.27699999999999997,0.17,7.9,23.4,15.5,4.0,1.0,2.4,13.7,22.8,-0.3,0.4,0.1,0.01,-4.5,-2.7,-7.1,-0.6,2010
4199,Kendrick Perkins,C,25,BOS,78,78,2154,7.6,12.7,0.602,0.0,0.1,0.0,7.6,12.6,0.605,4.0,6.8,0.5820000000000001,3.8,10.7,14.5,1.9,0.6,3.2,4.0,5.3,19.2,105.0,101.0,15.0,0.613,0.006,0.536,9.1,24.4,16.9,6.0,0.6,4.8,20.4,17.6,1.4,3.8,5.2,0.11699999999999999,-2.5,2.7,0.2,1.2,2010
4200,Morris Peterson,SG,32,NOH,46,39,973,6.2,16.0,0.385,3.3,9.1,0.363,2.9,6.9,0.415,1.8,2.9,0.611,0.9,5.8,6.7,2.2,1.3,0.3,1.4,4.3,17.4,102.0,112.0,9.3,0.503,0.568,0.179,2.0,13.4,7.6,6.2,1.3,0.4,7.7,16.5,0.3,0.5,0.8,0.039,-1.2,-1.6,-2.8,-0.2,2010
4201,Johan Petro,C,24,DEN,36,16,436,6.3,11.7,0.535,0.0,0.1,0.0,6.3,11.6,0.54,1.6,2.4,0.667,3.7,11.3,15.0,1.6,1.2,1.5,2.7,9.3,14.2,105.0,105.0,10.7,0.5529999999999999,0.01,0.20800000000000002,8.5,25.4,17.1,4.8,1.2,2.2,17.3,13.6,0.2,0.6,0.8,0.08900000000000001,-3.5,0.5,-2.9,-0.1,2010
4202,Paul Pierce,SF,32,BOS,71,71,2411,8.9,18.8,0.47200000000000003,2.4,5.7,0.414,6.5,13.1,0.49700000000000005,8.0,9.4,0.852,0.8,5.9,6.7,4.7,1.8,0.7,3.6,4.3,28.2,114.0,105.0,18.2,0.613,0.303,0.499,2.0,13.4,7.9,15.1,1.8,1.0,13.6,23.8,5.0,3.3,8.3,0.165,2.3,0.3,2.7,2.9,2010
4203,Mickael Pietrus,SF,27,ORL,75,24,1687,7.2,16.7,0.43200000000000005,3.6,9.5,0.379,3.6,7.2,0.502,2.1,3.4,0.633,1.2,5.4,6.6,1.5,1.6,1.0,2.1,4.3,20.1,106.0,104.0,11.9,0.555,0.568,0.20199999999999999,2.8,11.6,7.4,4.7,1.6,1.4,10.5,18.0,1.2,2.5,3.6,0.10300000000000001,0.2,0.5,0.7,1.1,2010
4204,James Posey,SF,33,NOH,77,2,1731,3.8,10.3,0.365,2.4,7.2,0.335,1.3,3.1,0.43700000000000006,2.0,2.4,0.825,1.0,8.9,9.8,3.5,1.3,0.6,1.5,6.1,11.9,108.0,110.0,8.7,0.525,0.701,0.23199999999999998,2.1,20.5,11.2,9.3,1.3,0.8,11.8,11.4,1.0,1.4,2.4,0.067,-1.3,0.6,-0.7,0.6,2010
4205,Leon Powe,SF,26,CLE,20,2,236,4.7,10.9,0.429,0.0,0.0,0.0,4.7,10.9,0.429,8.2,14.0,0.5870000000000001,4.2,9.4,13.6,0.0,1.3,0.4,2.4,8.0,17.6,104.0,104.0,10.2,0.515,0.0,1.286,10.1,20.2,15.4,0.0,1.3,0.7,12.5,17.3,0.1,0.3,0.5,0.09699999999999999,-5.8,-4.1,-9.9,-0.5,2010
4206,Josh Powell,PF,27,LAL,63,0,581,6.3,17.3,0.366,0.6,1.4,0.43799999999999994,5.7,15.8,0.36,1.8,2.8,0.645,3.9,6.4,10.3,3.1,0.8,0.5,2.9,6.3,15.0,89.0,106.0,6.7,0.40700000000000003,0.08199999999999999,0.16,8.5,13.7,11.2,9.0,0.8,0.8,13.7,18.6,-0.7,0.7,0.0,0.001,-5.5,-0.8,-6.2,-0.6,2010
4207,A.J. Price,PG,23,IND,56,2,865,8.3,20.2,0.41,3.4,9.9,0.345,4.9,10.3,0.47200000000000003,3.4,4.3,0.8,0.7,4.3,5.0,6.1,2.0,0.2,3.4,3.0,23.4,102.0,108.0,14.0,0.53,0.49200000000000005,0.212,1.5,9.7,5.6,20.5,2.0,0.2,13.2,22.7,0.4,0.8,1.2,0.065,0.2,-2.0,-1.8,0.0,2010
4208,Ronnie Price,PG,26,UTA,60,4,806,6.2,15.4,0.405,1.1,4.0,0.28600000000000003,5.1,11.4,0.447,2.6,3.7,0.695,1.8,2.9,4.7,7.8,2.5,0.8,3.6,6.9,16.2,98.0,106.0,10.3,0.47600000000000003,0.26,0.244,4.2,6.6,5.4,22.0,2.5,1.3,17.3,18.0,-0.1,1.0,0.9,0.055999999999999994,-1.9,-0.2,-2.2,0.0,2010
4209,Tayshaun Prince,SF,29,DET,49,49,1664,9.2,18.9,0.486,0.9,2.4,0.37,8.3,16.5,0.503,2.3,3.2,0.7140000000000001,2.3,5.8,8.1,5.2,1.1,0.7,2.0,2.5,21.5,113.0,113.0,16.0,0.53,0.126,0.16899999999999998,4.9,13.8,9.0,16.9,1.1,1.1,8.8,18.9,2.6,0.6,3.2,0.091,1.2,-0.5,0.7,1.1,2010
4210,Joel Przybilla,C,30,POR,30,9,681,3.6,6.9,0.523,0.0,0.0,0.0,3.6,6.9,0.523,2.7,4.1,0.647,5.8,13.3,19.1,0.6,0.6,3.5,3.1,7.6,9.9,104.0,102.0,11.2,0.5670000000000001,0.0,0.593,13.0,30.4,21.6,1.7,0.6,5.1,26.5,10.3,0.3,1.2,1.4,0.10099999999999999,-4.1,2.2,-1.9,0.0,2010
4211,Chris Quinn,PG,26,NJN,25,0,223,4.7,13.2,0.35700000000000004,2.4,7.5,0.313,2.4,5.7,0.41700000000000004,1.4,1.4,1.0,0.2,3.5,3.8,6.8,2.1,0.2,2.4,3.5,13.2,99.0,112.0,9.3,0.47700000000000004,0.5710000000000001,0.107,0.5,8.1,4.1,20.9,2.1,0.3,14.6,14.1,0.0,0.1,0.1,0.025,-2.6,-2.6,-5.2,-0.2,2010
4212,Vladimir Radmanovic,PF,29,TOT,41,20,891,5.6,14.9,0.377,1.6,5.9,0.278,4.0,9.0,0.442,1.1,1.5,0.741,2.8,6.9,9.7,2.5,1.6,0.4,2.4,5.3,14.0,92.0,111.0,7.9,0.449,0.396,0.099,6.4,16.2,11.3,7.2,1.6,0.6,13.4,16.0,-0.6,0.6,0.0,-0.002,-3.1,-1.0,-4.1,-0.5,2010
4213,Anthony Randolph,C,20,GSW,33,8,749,8.7,19.7,0.44299999999999995,0.1,0.3,0.2,8.7,19.4,0.447,7.0,8.7,0.8009999999999999,4.7,9.1,13.7,2.7,1.8,3.3,3.1,5.9,24.5,106.0,107.0,18.7,0.521,0.016,0.44,10.7,21.4,16.0,8.5,1.8,4.9,11.7,23.9,0.7,0.8,1.5,0.098,-2.2,0.8,-1.4,0.1,2010
4214,Shavlik Randolph,PF,26,TOT,6,0,53,6.1,18.2,0.33299999999999996,0.0,0.0,0.0,6.1,18.2,0.33299999999999996,2.0,2.0,1.0,7.1,7.1,14.2,1.0,1.0,1.0,3.0,9.1,14.2,86.0,106.0,6.2,0.371,0.0,0.111,15.6,15.6,15.6,3.2,1.0,1.5,13.7,19.5,-0.1,0.1,0.0,-0.013000000000000001,-7.6,-3.8,-11.3,-0.1,2010
4215,Zach Randolph,PF,28,MEM,81,81,3051,11.0,22.5,0.488,0.3,0.9,0.28800000000000003,10.7,21.6,0.496,6.1,7.8,0.778,5.5,10.4,16.0,2.5,1.3,0.6,2.9,3.8,28.3,115.0,109.0,21.2,0.546,0.039,0.348,12.6,23.8,18.2,8.2,1.3,0.8,10.1,24.6,7.0,2.7,9.7,0.153,1.8,-0.9,0.9,2.2,2010
4216,Theo Ratliff,C,36,TOT,49,29,807,4.6,10.0,0.461,0.0,0.0,0.0,4.6,10.0,0.461,2.5,3.3,0.76,3.9,6.4,10.3,1.6,0.8,4.0,2.7,5.7,11.7,100.0,102.0,10.3,0.511,0.0,0.32899999999999996,8.9,14.3,11.6,4.7,0.8,6.0,19.1,12.3,0.1,1.4,1.4,0.084,-4.0,3.7,-0.4,0.3,2010
4217,Michael Redd,SG,30,MIL,18,12,492,8.0,22.7,0.35200000000000004,1.9,6.4,0.3,6.1,16.3,0.373,5.0,7.0,0.7120000000000001,1.2,4.6,5.7,4.1,2.0,0.2,1.6,2.6,22.9,98.0,104.0,12.1,0.444,0.282,0.31,2.4,10.4,6.2,13.0,2.0,0.3,5.8,23.7,-0.1,0.7,0.6,0.059000000000000004,-1.6,-0.5,-2.1,0.0,2010
4218,J.J. Redick,SG,25,ORL,82,9,1808,7.0,16.0,0.439,3.2,7.9,0.405,3.8,8.0,0.473,5.5,6.4,0.86,0.5,4.0,4.5,4.6,0.8,0.1,1.8,3.4,22.7,123.0,108.0,15.0,0.606,0.495,0.401,1.1,8.5,5.0,13.9,0.8,0.2,8.8,18.3,4.7,1.8,6.5,0.17300000000000001,2.5,-1.1,1.4,1.5,2010
4219,Chris Richard,PF,25,CHI,18,0,224,3.5,6.7,0.517,0.0,0.0,0.0,3.5,6.7,0.517,1.6,2.5,0.636,4.4,9.2,13.6,1.6,1.8,0.9,3.2,11.5,8.5,96.0,103.0,6.5,0.547,0.0,0.379,9.6,19.6,14.7,4.4,1.8,1.4,29.3,9.6,0.0,0.4,0.3,0.067,-4.6,1.8,-2.7,0.0,2010
4220,Jason Richardson,SG,29,PHO,79,76,2485,9.6,20.2,0.474,3.2,8.1,0.39299999999999996,6.4,12.1,0.528,2.8,3.7,0.7390000000000001,1.6,6.5,8.2,2.9,1.3,0.7,1.9,3.4,25.1,116.0,111.0,16.6,0.574,0.401,0.184,3.9,13.9,9.2,8.8,1.3,0.9,7.9,20.8,5.0,1.7,6.6,0.128,2.9,-0.7,2.2,2.7,2010
4221,Quentin Richardson,SF,29,MIA,76,75,2082,6.2,14.4,0.431,3.7,9.2,0.397,2.6,5.2,0.493,1.3,1.8,0.732,1.6,8.0,9.6,2.4,1.8,0.5,1.6,4.3,17.4,114.0,104.0,12.9,0.5720000000000001,0.638,0.127,3.6,17.4,10.6,7.0,1.8,0.7,9.5,14.8,2.7,3.1,5.8,0.133,1.1,0.9,2.0,2.1,2010
4222,Luke Ridnour,PG,28,MIL,82,0,1759,9.8,20.4,0.478,2.1,5.4,0.381,7.7,15.0,0.513,3.8,4.2,0.907,0.7,3.5,4.3,9.6,1.6,0.2,3.2,5.4,25.4,116.0,106.0,17.7,0.57,0.264,0.204,1.5,8.1,4.6,31.9,1.6,0.3,12.4,22.0,4.0,2.2,6.2,0.168,2.4,-1.5,0.9,1.3,2010
4223,Nate Robinson,PG,25,TOT,56,2,1115,9.9,22.8,0.436,4.0,10.3,0.39,5.9,12.5,0.474,2.3,3.1,0.746,1.3,3.8,5.1,7.5,2.3,0.2,3.4,5.4,26.2,107.0,110.0,16.3,0.5429999999999999,0.452,0.136,2.9,8.6,5.8,24.9,2.3,0.3,12.3,24.4,1.4,0.8,2.2,0.095,2.3,-2.2,0.1,0.6,2010
4224,Sergio Rodriguez,PG,23,TOT,66,8,1048,8.1,17.1,0.47600000000000003,1.6,4.4,0.35200000000000004,6.6,12.7,0.519,3.3,4.5,0.731,1.2,3.2,4.3,10.3,2.4,0.2,5.6,4.1,21.2,103.0,112.0,14.8,0.5539999999999999,0.259,0.265,2.6,7.2,4.8,32.2,2.4,0.4,22.5,21.6,0.6,0.6,1.2,0.053,-0.7,-2.5,-3.2,-0.3,2010
