,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
315,Khris Middleton,SF,23,MIL,79,58,2378,8.7,18.6,0.467,2.3,5.7,0.40700000000000003,6.4,12.9,0.494,2.9,3.3,0.8590000000000001,1.0,6.4,7.4,3.9,2.6,0.2,2.4,3.9,22.6,109,102,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,3.2,3.5,6.7,0.135,0.9,0.5,1.4,2.0,2015
316,C.J. Miles,SG,27,IND,70,40,1841,9.2,23.1,0.39799999999999996,4.3,12.5,0.345,4.9,10.7,0.45899999999999996,3.6,4.5,0.807,0.5,5.5,6.0,2.1,1.7,0.7,2.0,3.7,26.4,103,104,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,1.3,2.3,3.6,0.09300000000000001,1.0,-1.3,-0.3,0.8,2015
317,Andre Miller,PG,38,TOT,81,0,1253,5.9,11.8,0.5,0.3,1.4,0.20600000000000002,5.6,10.4,0.539,2.4,3.1,0.753,1.5,4.7,6.2,11.5,1.3,0.2,4.2,4.2,14.4,107,109,13.3,0.5479999999999999,0.11699999999999999,0.266,3.4,10.2,6.9,34.5,1.3,0.4,24.3,15.3,1.4,0.8,2.2,0.084,-1.2,-1.8,-3.0,-0.3,2015
318,Darius Miller,SF,24,NOP,5,1,43,1.2,8.6,0.14300000000000002,0.0,1.2,0.0,1.2,7.3,0.16699999999999998,0.0,0.0,,0.0,1.2,1.2,2.4,1.2,0.0,1.2,9.8,2.4,42,113,-5.1,0.14300000000000002,0.14300000000000002,0.0,0.0,2.6,1.3,6.1,1.2,0.0,12.5,8.5,-0.1,0.0,-0.1,-0.122,-8.4,-1.5,-9.9,-0.1,2015
319,Mike Miller,SF,34,CLE,52,15,701,2.7,8.5,0.325,2.4,7.3,0.327,0.4,1.2,0.313,0.2,0.3,0.75,0.3,6.5,6.7,3.4,1.0,0.3,1.7,5.5,8.1,96,109,4.6,0.47100000000000003,0.86,0.035,0.7,14.0,7.4,9.0,1.0,0.5,16.6,8.9,-0.1,0.5,0.4,0.027999999999999997,-2.6,-0.3,-3.0,-0.2,2015
320,Quincy Miller,PF,22,TOT,10,0,119,3.9,16.3,0.237,1.3,7.7,0.16699999999999998,2.6,8.6,0.3,3.4,4.7,0.727,1.7,6.9,8.6,3.4,3.0,2.1,2.1,3.9,12.4,79,103,7.4,0.33799999999999997,0.474,0.289,3.7,14.9,9.4,9.8,3.0,3.3,10.5,17.8,-0.2,0.2,-0.1,-0.03,-5.0,1.3,-3.7,-0.1,2015
321,Patty Mills,PG,26,SAS,51,0,801,8.2,21.5,0.381,4.0,11.6,0.341,4.2,9.8,0.429,2.1,2.6,0.825,1.3,3.5,4.8,5.6,1.8,0.1,2.2,3.7,22.4,103,105,13.0,0.496,0.542,0.11900000000000001,3.0,7.5,5.3,16.9,1.8,0.2,9.0,22.1,0.6,0.9,1.4,0.087,1.0,-1.8,-0.7,0.3,2015
322,Elijah Millsap,SG,27,UTA,47,5,924,4.7,13.7,0.34,1.6,5.2,0.311,3.0,8.5,0.358,3.3,4.9,0.674,1.6,7.0,8.6,3.3,3.2,0.9,3.9,7.1,14.3,87,102,7.9,0.45,0.37799999999999995,0.361,3.5,15.2,9.4,9.7,3.2,1.4,19.5,17.0,-1.0,1.4,0.4,0.02,-3.5,1.9,-1.6,0.1,2015
323,Paul Millsap,PF,29,ATL,73,73,2390,9.5,19.9,0.47600000000000003,1.6,4.6,0.35600000000000004,7.8,15.3,0.513,5.5,7.2,0.757,3.0,9.2,12.2,4.8,2.8,1.5,3.5,4.3,26.0,109,99,20.0,0.565,0.23199999999999998,0.36200000000000004,6.9,20.0,13.6,15.4,2.8,2.4,13.3,23.8,4.0,4.3,8.3,0.166,1.6,2.6,4.2,3.7,2015
324,Nikola Mirotic,PF,23,CHI,82,3,1654,7.9,19.5,0.405,3.1,9.8,0.316,4.8,9.7,0.495,7.1,8.9,0.8029999999999999,2.0,10.7,12.6,3.0,1.7,1.7,2.8,5.4,26.1,111,101,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,3.0,2.7,5.7,0.165,1.2,0.0,1.2,1.3,2015
325,Nazr Mohammed,C,37,CHI,23,0,128,5.3,12.1,0.433,0.0,0.0,,5.3,12.1,0.433,0.4,1.2,0.33299999999999996,4.4,10.9,15.4,1.2,1.6,2.0,2.8,6.5,10.9,87,101,8.7,0.431,0.0,0.1,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,-0.1,0.2,0.1,0.04,-6.1,0.9,-5.3,-0.1,2015
326,Greg Monroe,PF,24,DET,69,57,2137,10.2,20.6,0.496,0.0,0.0,,10.2,20.6,0.496,6.1,8.1,0.75,5.5,11.5,17.0,3.4,1.9,0.8,3.6,3.6,26.6,110,103,21.2,0.5489999999999999,0.0,0.39399999999999996,11.2,25.1,17.9,11.7,1.9,1.3,13.0,23.9,4.0,2.8,6.8,0.153,0.6,1.3,1.9,2.1,2015
327,E'Twaun Moore,SG,25,CHI,56,0,504,6.4,14.3,0.446,1.3,3.9,0.342,5.0,10.4,0.485,1.2,2.1,0.6,1.2,3.5,4.7,3.4,2.1,0.6,1.4,4.6,15.3,105,106,10.3,0.504,0.273,0.14400000000000002,2.7,7.1,5.0,10.4,2.1,0.9,8.7,14.4,0.3,0.5,0.8,0.08,-1.8,-0.6,-2.5,-0.1,2015
328,Eric Moreland,PF,23,SAC,3,0,2,25.2,25.2,1.0,0.0,0.0,,25.2,25.2,1.0,0.0,0.0,,0.0,25.2,25.2,0.0,0.0,0.0,0.0,25.2,50.3,200,101,40.8,1.0,0.0,0.0,0.0,54.8,28.4,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.431,5.8,-10.2,-4.5,0.0,2015
329,Darius Morris,PG,24,BRK,38,0,299,6.2,18.4,0.34,1.2,5.7,0.212,5.0,12.6,0.397,0.7,1.6,0.444,1.2,3.5,4.7,8.3,1.6,0.0,3.6,3.5,14.4,83,111,6.7,0.377,0.311,0.085,2.6,7.5,5.1,24.7,1.6,0.0,16.0,20.0,-0.5,0.1,-0.4,-0.068,-4.4,-2.8,-7.2,-0.4,2015
330,Marcus Morris,PF,25,PHO,81,35,2045,8.1,18.6,0.434,2.7,7.6,0.358,5.3,11.0,0.48700000000000004,1.7,2.8,0.628,1.8,7.6,9.4,3.2,1.5,0.4,1.8,4.6,20.6,107,107,13.7,0.52,0.41,0.14800000000000002,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19.0,2.2,1.8,4.0,0.09300000000000001,0.2,-0.6,-0.4,0.8,2015
331,Markieff Morris,PF,25,PHO,82,82,2581,9.9,21.2,0.465,1.1,3.5,0.318,8.8,17.8,0.494,3.4,4.5,0.763,2.1,7.6,9.8,3.7,2.0,0.8,3.3,4.7,24.3,102,105,15.8,0.523,0.163,0.21100000000000002,4.6,17.0,10.7,12.4,2.0,1.2,12.4,23.3,1.8,2.7,4.6,0.085,-0.7,0.5,-0.2,1.2,2015
332,Anthony Morrow,SG,29,OKC,74,0,1806,7.9,17.1,0.46299999999999997,3.9,9.0,0.434,4.0,8.1,0.49700000000000005,2.2,2.5,0.888,1.1,4.3,5.4,1.7,1.5,0.3,1.1,3.7,21.9,124,108,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,2.4,-1.8,0.6,1.2,2015
333,Donatas Motiejunas,PF,24,HOU,71,62,2037,8.6,17.1,0.504,1.2,3.2,0.368,7.4,13.8,0.536,2.4,4.1,0.602,3.3,6.9,10.3,3.2,1.4,0.8,3.0,5.0,20.9,107,105,14.4,0.5529999999999999,0.19,0.237,7.4,15.4,11.4,10.8,1.4,1.3,13.7,19.1,2.4,2.3,4.7,0.11,-0.6,0.5,-0.1,1.0,2015
334,Timofey Mozgov,C,28,TOT,81,80,2045,7.8,14.1,0.555,0.0,0.1,0.33299999999999996,7.8,14.0,0.557,3.9,5.4,0.718,5.1,9.7,14.8,1.4,0.8,2.4,2.9,5.7,19.6,113,105,16.6,0.594,0.011000000000000001,0.382,11.0,21.4,16.1,4.3,0.8,3.7,14.9,16.9,3.5,2.2,5.7,0.133,-1.2,0.8,-0.4,0.8,2015
335,Shabazz Muhammad,SG,22,MIN,38,13,866,11.4,23.3,0.489,1.2,3.0,0.392,10.2,20.3,0.503,6.1,8.5,0.7170000000000001,3.7,5.3,9.0,2.6,1.1,0.4,2.1,2.9,30.1,113,115,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2.0,0.11,2.0,-3.8,-1.8,0.0,2015
336,Toure' Murry,SG-PG,25,TOT,5,0,18,5.7,14.3,0.4,0.0,0.0,,5.7,14.3,0.4,5.7,5.7,1.0,2.9,0.0,2.9,2.9,2.9,0.0,11.4,5.7,17.1,68,106,1.1,0.51,0.0,0.4,6.4,0.0,3.1,8.3,2.8,0.0,40.5,24.9,-0.1,0.0,-0.1,-0.171,-10.0,-1.2,-11.2,0.0,2015
337,Mike Muscala,PF,23,ATL,40,8,502,8.4,15.4,0.55,0.9,2.2,0.409,7.5,13.1,0.574,2.2,2.5,0.88,5.3,6.8,12.1,2.5,1.6,1.9,2.1,5.3,20.1,120,103,18.0,0.608,0.146,0.166,12.2,14.8,13.5,8.0,1.6,3.2,11.5,16.7,1.2,0.7,1.9,0.179,0.8,0.9,1.7,0.5,2015
338,Shabazz Napier,PG,23,MIA,51,10,1012,4.5,11.9,0.382,2.2,6.2,0.364,2.3,5.7,0.4,2.3,2.9,0.7859999999999999,0.9,5.0,5.9,6.8,2.1,0.2,4.2,4.0,13.6,95,108,9.3,0.517,0.518,0.24600000000000002,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2.0,-0.6,-2.6,-0.2,2015
339,Gary Neal,SG,30,TOT,54,1,1193,8.1,21.7,0.374,2.2,7.1,0.305,6.0,14.6,0.40700000000000003,5.0,5.8,0.867,0.6,5.0,5.6,4.3,1.0,0.0,2.8,3.8,23.4,96,109,11.1,0.483,0.326,0.268,1.3,11.0,6.0,14.5,1.0,0.1,10.4,23.8,-0.2,0.8,0.6,0.023,-1.7,-2.6,-4.3,-0.7,2015
340,Jameer Nelson,PG,32,TOT,63,29,1407,7.3,18.0,0.40700000000000003,3.2,9.2,0.345,4.1,8.8,0.47200000000000003,0.9,1.3,0.667,1.2,4.0,5.2,9.0,1.7,0.2,3.9,4.8,18.6,101,110,12.1,0.503,0.512,0.071,2.5,8.9,5.7,27.8,1.7,0.3,17.3,19.5,0.6,0.8,1.4,0.047,0.6,-1.6,-1.0,0.4,2015
341,Andrew Nicholson,PF,25,ORL,40,3,492,8.6,19.8,0.43700000000000006,1.4,4.3,0.317,7.3,15.5,0.47,1.6,2.6,0.6,1.8,6.8,8.5,2.3,0.6,1.2,2.5,5.3,20.2,94,109,10.3,0.483,0.21600000000000003,0.132,3.8,15.2,9.4,7.3,0.6,2.0,10.7,20.8,-0.2,0.3,0.1,0.006999999999999999,-4.0,-2.1,-6.2,-0.5,2015
342,Joakim Noah,C,29,CHI,67,67,2049,4.8,10.8,0.445,0.0,0.1,0.0,4.8,10.7,0.447,2.7,4.4,0.603,5.5,10.8,16.3,7.9,1.2,1.9,3.1,5.1,12.2,109,102,15.3,0.48200000000000004,0.005,0.40700000000000003,11.9,22.1,17.1,23.0,1.2,2.6,19.6,13.7,2.4,3.1,5.6,0.13,-0.2,3.6,3.4,2.8,2015
343,Nerlens Noel,C,20,PHI,75,71,2311,6.6,14.2,0.462,0.0,0.0,,6.6,14.2,0.462,3.0,5.0,0.609,4.0,9.2,13.3,2.8,2.9,3.1,3.2,4.5,16.1,96,99,15.0,0.493,0.0,0.35200000000000004,8.3,21.0,14.3,9.8,2.9,5.0,16.2,17.0,-0.2,4.2,4.0,0.083,-3.7,4.5,0.8,1.6,2015
344,Lucas Nogueira,C,22,TOR,6,0,23,4.5,18.0,0.25,0.0,0.0,,4.5,18.0,0.25,4.5,9.0,0.5,4.5,20.2,24.7,2.2,4.5,0.0,4.5,13.5,13.5,69,93,5.2,0.307,0.0,0.5,10.0,45.1,27.6,6.2,4.5,0.0,17.0,23.1,-0.1,0.1,0.0,-0.071,-11.0,0.7,-10.3,0.0,2015
345,Steve Novak,SF-PF,31,TOT,35,0,197,5.8,14.7,0.39299999999999996,5.0,12.6,0.396,0.8,2.1,0.375,0.0,0.5,0.0,0.5,5.3,5.8,2.9,0.0,0.5,1.3,6.0,16.5,111,111,8.6,0.5539999999999999,0.857,0.036000000000000004,1.1,11.4,6.3,8.6,0.0,0.8,8.1,14.1,0.2,0.1,0.3,0.075,-0.2,-3.2,-3.4,-0.1,2015
346,Dirk Nowitzki,PF,36,DAL,77,77,2282,10.8,23.5,0.45899999999999996,2.3,6.1,0.38,8.5,17.4,0.486,5.6,6.4,0.882,1.0,9.1,10.1,3.2,0.9,0.7,1.8,3.5,29.5,113,107,19.2,0.56,0.258,0.272,2.1,19.9,11.0,10.4,0.9,1.2,6.5,24.9,5.2,2.0,7.2,0.152,1.7,-1.0,0.7,1.5,2015
347,Jusuf Nurkic,C,20,DEN,62,27,1103,7.7,17.3,0.446,0.0,0.1,0.0,7.7,17.3,0.449,3.8,6.0,0.636,5.7,11.6,17.3,2.3,2.4,3.1,3.9,9.4,19.3,96,101,14.8,0.483,0.005,0.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,-0.2,1.8,1.6,0.069,-3.7,3.1,-0.6,0.4,2015
348,Johnny O'Bryant,PF,21,MIL,34,15,368,6.1,16.6,0.36700000000000005,0.0,0.0,,6.1,16.6,0.36700000000000005,1.7,3.7,0.444,3.6,5.3,8.9,2.4,0.7,0.6,3.5,6.1,13.9,78,107,3.8,0.379,0.0,0.225,8.2,11.7,10.0,7.1,0.7,0.9,15.9,19.2,-0.8,0.3,-0.5,-0.063,-7.5,-1.6,-9.0,-0.7,2015
349,Kyle O'Quinn,PF,24,ORL,51,17,824,7.4,15.0,0.49200000000000005,0.7,2.7,0.27899999999999997,6.6,12.4,0.5379999999999999,2.7,3.5,0.772,2.9,9.5,12.4,3.7,1.9,2.4,3.4,6.8,18.2,103,104,14.8,0.55,0.17800000000000002,0.23600000000000002,6.2,21.4,13.6,11.3,1.9,3.8,17.1,17.7,0.5,1.1,1.6,0.091,-2.1,2.0,-0.2,0.4,2015
350,Victor Oladipo,SG,22,ORL,72,71,2573,9.4,21.6,0.436,1.7,4.9,0.33899999999999997,7.7,16.7,0.46399999999999997,5.2,6.4,0.8190000000000001,1.0,5.0,6.0,5.9,2.4,0.4,4.1,3.7,25.7,101,108,15.9,0.527,0.228,0.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,1.5,2.0,3.5,0.065,0.5,-0.5,0.0,1.3,2015
351,Kelly Olynyk,C,23,BOS,64,13,1423,8.8,18.6,0.475,2.1,6.2,0.349,6.7,12.4,0.5379999999999999,3.3,4.8,0.684,3.2,7.4,10.7,3.8,2.3,1.4,3.4,7.5,23.1,105,102,15.9,0.5579999999999999,0.331,0.258,7.0,16.5,11.7,12.2,2.3,2.1,14.3,21.1,1.5,2.1,3.6,0.12,0.7,1.4,2.1,1.5,2015
352,Arinze Onuaku,C,27,MIN,6,1,68,9.0,10.5,0.857,0.0,0.0,,9.0,10.5,0.857,2.2,6.0,0.375,5.2,10.5,15.7,3.0,0.7,2.2,1.5,4.5,20.2,143,110,22.8,0.7709999999999999,0.0,0.5710000000000001,11.4,24.3,17.7,10.2,0.7,3.5,10.2,12.7,0.2,0.0,0.3,0.19699999999999998,2.5,-0.2,2.3,0.1,2015
353,Zaza Pachulia,C,30,MIL,73,45,1730,7.1,15.6,0.45399999999999996,0.0,0.1,0.0,7.1,15.5,0.456,3.7,4.7,0.7879999999999999,5.8,8.9,14.7,5.2,2.4,0.6,3.9,5.0,17.9,103,100,15.6,0.506,0.006,0.302,13.1,19.9,16.5,16.2,2.4,1.0,18.2,19.1,1.3,2.9,4.2,0.11599999999999999,-0.9,2.2,1.4,1.5,2015
354,Kostas Papanikolaou,SF,24,HOU,43,1,795,4.3,12.3,0.35,1.9,6.6,0.292,2.4,5.7,0.418,0.8,1.1,0.722,2.4,4.9,7.4,5.3,1.8,0.8,3.4,4.4,11.4,92,105,7.8,0.444,0.5379999999999999,0.091,5.4,10.9,8.2,15.8,1.8,1.3,21.2,14.2,-0.4,0.9,0.5,0.028999999999999998,-3.0,0.7,-2.3,-0.1,2015
355,Jannero Pargo,PG,35,CHO,9,0,73,10.6,24.8,0.429,6.4,15.6,0.409,4.2,9.2,0.462,1.4,1.4,1.0,0.0,2.1,2.1,5.7,0.0,0.0,2.1,5.7,29.0,111,111,14.9,0.5710000000000001,0.629,0.057,0.0,4.6,2.3,20.8,0.0,0.0,7.7,24.3,0.1,0.0,0.2,0.113,3.0,-6.1,-3.2,0.0,2015
356,Jabari Parker,PF,19,MIL,25,25,738,8.9,18.2,0.49,0.3,1.1,0.25,8.6,17.1,0.506,3.2,4.6,0.6970000000000001,3.5,6.1,9.5,2.9,2.1,0.3,3.2,2.9,21.3,101,103,14.5,0.527,0.061,0.251,7.8,13.5,10.7,9.5,2.1,0.6,13.9,20.7,0.4,1.0,1.3,0.08800000000000001,-1.4,0.2,-1.2,0.1,2015
357,Tony Parker,PG,32,SAS,68,68,1953,10.6,21.8,0.486,1.0,2.3,0.42700000000000005,9.6,19.5,0.493,3.4,4.4,0.7829999999999999,0.4,3.0,3.4,8.8,1.2,0.1,3.8,2.8,25.6,105,107,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,2.4,1.7,4.1,0.1,0.2,-2.2,-2.0,0.0,2015
358,Chandler Parsons,SF,26,DAL,66,66,2186,8.8,19.1,0.462,3.0,8.0,0.38,5.8,11.1,0.521,3.2,4.5,0.72,1.5,6.0,7.5,3.7,1.6,0.4,2.2,3.2,23.9,112,108,16.3,0.5670000000000001,0.419,0.233,3.2,13.0,8.1,11.4,1.6,0.7,9.5,20.6,3.8,1.7,5.5,0.121,2.7,-0.2,2.5,2.5,2015
359,Patrick Patterson,PF,25,TOR,81,4,2156,5.8,12.8,0.449,2.5,6.8,0.371,3.2,6.0,0.536,1.5,1.9,0.7879999999999999,3.0,7.3,10.4,3.7,1.4,1.1,1.3,3.6,15.5,122,108,14.6,0.568,0.529,0.15,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,4.4,1.7,6.1,0.13699999999999998,2.5,0.7,3.2,2.8,2015
360,Chris Paul,PG,29,LAC,82,82,2857,10.1,20.8,0.485,2.5,6.2,0.39799999999999996,7.6,14.6,0.523,5.1,5.7,0.9,0.9,5.7,6.7,14.9,2.8,0.3,3.4,3.6,27.7,126,105,26.0,0.596,0.298,0.27399999999999997,2.1,12.5,7.4,47.4,2.8,0.4,12.7,23.7,12.9,3.2,16.1,0.27,7.5,0.0,7.5,6.9,2015
361,Adreian Payne,PF,23,TOT,32,22,739,6.3,15.1,0.414,0.1,0.6,0.111,6.2,14.5,0.42700000000000005,2.1,3.2,0.652,3.3,7.8,11.1,2.1,1.3,0.6,3.0,6.1,14.7,88,112,7.7,0.44299999999999995,0.040999999999999995,0.209,7.2,18.2,12.5,6.4,1.3,1.0,15.5,17.0,-0.7,0.2,-0.5,-0.033,-4.6,-1.3,-5.9,-0.7,2015
362,Elfrid Payton,PG,20,ORL,82,63,2489,6.2,14.5,0.425,0.2,0.9,0.262,6.0,13.7,0.435,2.4,4.4,0.551,2.2,5.0,7.2,11.0,2.9,0.4,4.2,4.0,15.0,97,107,13.8,0.456,0.059000000000000004,0.302,4.8,11.2,7.9,32.6,2.9,0.7,20.2,18.3,0.0,2.3,2.3,0.044000000000000004,-1.5,0.8,-0.7,0.8,2015
363,Nikola Pekovic,C,29,MIN,31,29,815,8.7,20.5,0.424,0.0,0.0,,8.7,20.5,0.424,6.7,8.0,0.8370000000000001,5.6,9.0,14.6,1.7,1.2,0.7,2.6,3.7,24.1,105,112,16.6,0.502,0.0,0.39299999999999996,12.1,21.0,16.4,5.7,1.2,1.2,9.8,23.1,0.9,0.2,1.2,0.069,-1.7,-2.8,-4.5,-0.5,2015
364,Kendrick Perkins,C,30,TOT,68,3,1148,4.5,10.0,0.449,0.0,0.0,0.0,4.5,9.9,0.451,1.8,3.6,0.506,4.0,10.1,14.0,2.2,0.7,1.8,4.2,7.1,10.8,86,105,7.0,0.467,0.004,0.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,-1.2,1.3,0.1,0.006,-5.5,1.3,-4.2,-0.6,2015
365,Paul Pierce,SF,37,WAS,73,73,1914,7.8,17.6,0.447,3.2,8.1,0.389,4.7,9.4,0.496,4.4,5.6,0.7809999999999999,1.2,6.7,7.9,3.9,1.2,0.6,2.5,4.3,23.2,112,104,15.2,0.58,0.462,0.32,2.7,14.3,8.7,11.9,1.2,1.0,10.9,19.9,3.2,2.3,5.5,0.138,1.7,-0.2,1.5,1.7,2015
366,Mason Plumlee,C,24,BRK,82,45,1743,8.3,14.5,0.573,0.0,0.1,0.0,8.3,14.4,0.5760000000000001,4.7,9.4,0.495,5.2,10.0,15.2,2.2,1.9,1.9,3.1,6.1,21.3,109,103,18.0,0.57,0.006,0.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,2.5,2.3,4.8,0.131,-0.5,1.4,0.8,1.2,2015
367,Miles Plumlee,C,26,TOT,73,28,1194,5.7,10.6,0.535,0.0,0.0,,5.7,10.6,0.535,0.9,1.9,0.478,4.7,8.7,13.4,1.4,1.7,2.8,2.1,4.7,12.3,107,103,13.4,0.536,0.0,0.18100000000000002,10.3,19.3,14.8,4.2,1.7,4.3,15.7,12.0,0.9,1.7,2.6,0.10300000000000001,-2.8,2.5,-0.2,0.5,2015
368,Quincy Pondexter,SF-SG,26,TOT,75,30,1793,5.5,13.1,0.42100000000000004,2.7,7.1,0.373,2.8,5.9,0.478,2.1,2.8,0.74,1.6,4.2,5.7,2.7,0.6,0.7,1.5,4.4,15.7,112,110,9.9,0.55,0.546,0.215,3.4,9.0,6.2,7.7,0.6,1.0,9.4,13.8,2.1,0.8,2.9,0.078,0.5,-1.1,-0.7,0.6,2015
369,Otto Porter,SF,21,WAS,74,13,1432,6.3,14.0,0.45,1.3,3.7,0.337,5.0,10.3,0.491,2.1,2.8,0.7340000000000001,2.5,5.4,7.9,2.3,1.6,1.1,1.9,3.5,15.9,105,104,11.6,0.523,0.266,0.20199999999999999,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,1.0,1.8,2.7,0.092,-1.4,0.9,-0.4,0.6,2015
370,Dwight Powell,PF,23,TOT,29,0,236,6.6,14.3,0.46299999999999997,0.6,2.4,0.273,6.0,12.0,0.5,5.3,7.1,0.758,3.8,6.8,10.7,1.9,1.9,1.3,2.4,8.5,19.2,111,105,13.8,0.552,0.16399999999999998,0.493,8.3,14.9,11.6,5.5,1.9,2.1,11.9,17.5,0.3,0.3,0.6,0.122,-1.0,0.1,-0.9,0.1,2015
371,Phil Pressey,PG,23,BOS,50,0,600,5.3,14.5,0.368,1.3,5.4,0.24600000000000002,4.0,9.1,0.44,2.8,4.1,0.6729999999999999,1.1,5.6,6.7,9.8,2.5,0.5,3.4,4.5,14.8,97,104,11.8,0.45299999999999996,0.374,0.282,2.3,12.4,7.3,28.0,2.5,0.8,17.3,17.3,0.0,0.7,0.8,0.06,-2.3,0.0,-2.2,0.0,2015
372,A.J. Price,PG,28,TOT,26,0,324,8.1,21.7,0.37200000000000005,2.4,9.0,0.263,5.7,12.7,0.45,2.5,3.8,0.667,1.0,4.1,5.1,7.3,1.1,0.0,2.2,2.4,21.1,98,108,12.0,0.451,0.41600000000000004,0.175,2.1,8.9,5.6,23.5,1.1,0.0,8.7,22.5,0.0,0.2,0.3,0.040999999999999995,-0.7,-3.1,-3.7,-0.1,2015
373,Ronnie Price,PG,31,LAL,43,20,982,4.0,11.6,0.345,1.6,5.7,0.284,2.4,5.9,0.40399999999999997,1.9,2.3,0.8,1.0,2.6,3.6,8.6,3.5,0.2,2.7,6.1,11.5,99,109,10.2,0.455,0.489,0.20199999999999999,2.1,5.8,3.9,24.4,3.5,0.3,17.6,13.4,0.2,0.6,0.7,0.036000000000000004,-1.0,-1.0,-2.0,0.0,2015
374,Pablo Prigioni,PG,37,TOT,67,3,1197,3.9,9.8,0.39899999999999997,2.5,7.2,0.34299999999999997,1.5,2.7,0.5479999999999999,1.5,1.8,0.8540000000000001,1.3,3.8,5.1,7.4,3.4,0.0,2.7,3.8,11.8,111,107,12.2,0.557,0.728,0.18,2.8,8.6,5.7,21.5,3.4,0.1,20.1,11.6,1.3,1.0,2.3,0.092,0.0,-0.5,-0.5,0.5,2015
375,Tayshaun Prince,SF,34,TOT,58,16,1397,6.5,14.9,0.44,1.1,2.5,0.46299999999999997,5.4,12.4,0.436,1.8,2.4,0.754,1.9,5.8,7.8,3.4,1.1,0.6,1.3,2.0,16.1,108,107,12.0,0.504,0.16699999999999998,0.162,4.1,12.8,8.3,10.3,1.1,0.9,7.5,15.0,1.3,1.2,2.5,0.086,-1.5,0.1,-1.3,0.2,2015
376,Miroslav Raduljica,C,27,MIN,5,0,23,6.6,17.7,0.375,0.0,0.0,,6.6,17.7,0.375,4.4,4.4,1.0,4.4,6.6,11.1,0.0,2.2,0.0,4.4,17.7,17.7,85,111,3.3,0.45,0.0,0.25,9.7,15.4,12.4,0.0,2.2,0.0,18.4,20.9,0.0,0.0,0.0,-0.057,-8.2,-6.2,-14.4,-0.1,2015
377,Julius Randle,PF,20,LAL,1,0,14,3.6,10.9,0.33299999999999996,0.0,0.0,,3.6,10.9,0.33299999999999996,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,7.3,41,119,-7.5,0.258,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.5,-0.1,0.0,-0.1,-0.276,-12.3,-4.5,-16.8,-0.1,2015
378,Shavlik Randolph,PF,31,TOT,21,0,126,3.6,13.9,0.257,0.0,2.0,0.0,3.6,11.9,0.3,2.4,4.8,0.5,6.3,8.7,15.0,1.6,2.0,1.2,1.2,6.3,9.5,83,104,7.2,0.298,0.14300000000000002,0.34299999999999997,13.8,19.3,16.5,4.4,2.0,1.8,6.9,15.1,-0.2,0.2,0.0,-0.004,-5.8,0.0,-5.8,-0.1,2015
379,Zach Randolph,PF,33,MEM,71,71,2304,10.3,21.1,0.48700000000000004,0.2,0.5,0.35,10.1,20.7,0.49,5.2,6.8,0.765,5.1,11.8,16.9,3.5,1.6,0.3,3.5,4.0,25.9,107,101,19.5,0.5379999999999999,0.021,0.32,11.2,25.8,18.5,11.4,1.6,0.5,12.8,24.3,3.4,3.8,7.2,0.149,0.4,1.1,1.5,2.0,2015
380,J.J. Redick,SG,30,LAC,78,78,2409,9.4,19.7,0.47700000000000004,4.2,9.6,0.43700000000000006,5.2,10.1,0.515,3.9,4.3,0.9009999999999999,0.5,3.1,3.5,2.9,0.8,0.2,2.0,2.8,26.9,118,111,16.2,0.622,0.488,0.21600000000000003,1.0,6.6,3.9,9.0,0.8,0.3,8.5,21.0,5.8,0.9,6.7,0.134,3.4,-2.7,0.7,1.6,2015
